RecordID,CheckupDate,Weight,HealthStatus,AnimalID
15447,2020-05-02,18.15,Under Observation,15447
15448,2024-07-09,27.37,Recovering,15448
15449,2023-09-21,57.6,Recovering,15449
15450,2024-06-17,408.38,Under Observation,15450
15451,2018-08-28,14.39,Sick,15451
15452,2012-01-09,279.54,Recovering,15452
15453,2023-01-17,339.37,Healthy,15453
15454,2019-11-21,122.94,Critical,15454
15455,2022-05-28,124.75,Under Observation,15455
15456,2014-07-22,84.82,Healthy,15456
15457,2022-10-03,236.73,Recovering,15457
15458,2018-04-23,450.91,Healthy,15458
15459,2024-11-04,46.31,Recovering,15459
15460,2020-08-01,470.87,Healthy,15460
15461,2024-04-28,269.0,Healthy,15461
15462,2023-12-13,149.96,Under Observation,15462
15463,2018-02-25,33.35,Under Observation,15463
15464,2011-08-25,353.12,Critical,15464
15465,2021-08-14,39.58,Sick,15465
15466,2024-09-03,247.27,Healthy,15466
15467,2022-07-23,93.37,Under Observation,15467
15468,2025-01-14,67.6,Under Observation,15468
15469,2021-11-13,112.2,Sick,15469
15470,2024-03-12,289.47,Healthy,15470
15471,2023-02-12,231.32,Recovering,15471
15472,2013-11-11,167.65,Recovering,15472
15473,2015-07-10,132.51,Healthy,15473
15474,2021-06-15,307.04,Under Observation,15474
15475,2021-03-25,266.34,Healthy,15475
15476,2012-05-07,361.01,Under Observation,15476
15477,2025-02-23,462.43,Healthy,15477
15478,2022-04-05,381.84,Healthy,15478
15479,2013-06-04,44.94,Under Observation,15479
15480,2012-12-27,328.15,Healthy,15480
15481,2025-03-03,250.47,Recovering,15481
15482,2023-06-24,101.99,Under Observation,15482
15483,2026-02-01,67.16,Critical,15483
15484,2013-05-30,445.81,Under Observation,15484
15485,2021-08-12,338.73,Under Observation,15485
15486,2015-09-12,458.02,Recovering,15486
15487,2026-01-14,338.29,Recovering,15487
15488,2020-11-10,451.71,Sick,15488
15489,2019-01-20,121.55,Recovering,15489
15490,2023-12-31,447.53,Critical,15490
15491,2019-05-21,233.88,Healthy,15491
15492,2024-08-16,60.0,Critical,15492
15493,2023-12-03,420.31,Healthy,15493
15494,2021-01-24,189.88,Sick,15494
15495,2025-07-04,313.33,Recovering,15495
15496,2025-06-09,277.12,Under Observation,15496
15497,2025-02-22,280.87,Sick,15497
15498,2025-10-21,364.05,Recovering,15498
15499,2022-05-17,45.22,Critical,15499
15500,2017-11-13,390.41,Healthy,15500
15501,2022-12-10,278.46,Critical,15501
15502,2018-11-03,164.63,Recovering,15502
15503,2023-08-19,226.52,Sick,15503
15504,2020-12-07,306.86,Recovering,15504
15505,2020-11-25,341.71,Under Observation,15505
15506,2019-10-15,304.37,Recovering,15506
15507,2023-09-25,43.31,Under Observation,15507
15508,2017-11-02,221.15,Under Observation,15508
15509,2021-01-14,498.34,Sick,15509
15510,2023-04-10,325.6,Healthy,15510
15511,2022-09-07,108.79,Sick,15511
15512,2022-05-21,138.53,Critical,15512
15513,2023-03-07,213.03,Sick,15513
15514,2014-11-16,410.61,Critical,15514
15515,2025-02-08,15.16,Under Observation,15515
15516,2021-12-03,267.09,Recovering,15516
15517,2021-07-17,231.45,Healthy,15517
15518,2022-09-10,8.5,Sick,15518
15519,2023-10-04,413.93,Under Observation,15519
15520,2020-10-30,32.76,Sick,15520
15521,2025-08-01,147.16,Critical,15521
15522,2018-08-16,346.47,Healthy,15522
15523,2022-12-03,245.18,Healthy,15523
15524,2025-08-11,357.34,Sick,15524
15525,2021-07-15,362.73,Sick,15525
15526,2022-10-25,300.21,Healthy,15526
15527,2025-11-21,460.29,Under Observation,15527
15528,2020-03-26,33.42,Sick,15528
15529,2025-07-15,383.5,Recovering,15529
15530,2018-05-14,58.87,Under Observation,15530
15531,2024-07-15,299.01,Sick,15531
15532,2016-10-10,388.32,Healthy,15532
15533,2020-11-30,363.59,Under Observation,15533
15534,2024-10-20,78.07,Recovering,15534
15535,2023-06-26,242.46,Recovering,15535
15536,2015-06-17,373.82,Under Observation,15536
15537,2025-09-24,359.87,Critical,15537
15538,2017-05-29,446.82,Sick,15538
15539,2021-03-28,76.29,Under Observation,15539
15540,2014-05-23,387.74,Healthy,15540
15541,2015-09-23,19.47,Healthy,15541
15542,2021-12-25,150.57,Critical,15542
15543,2021-04-10,269.63,Under Observation,15543
15544,2025-11-06,194.99,Under Observation,15544
15545,2015-09-05,498.72,Sick,15545
15546,2024-08-06,92.4,Critical,15546
15547,2016-08-20,136.41,Healthy,15547
15548,2025-04-16,80.92,Critical,15548
15549,2025-03-26,177.64,Healthy,15549
15550,2025-03-12,33.75,Healthy,15550
15551,2025-11-17,225.56,Critical,15551
15552,2025-10-11,308.43,Critical,15552
15553,2010-09-23,456.05,Recovering,15553
15554,2021-08-09,11.23,Critical,15554
15555,2024-10-31,402.85,Sick,15555
15556,2017-10-07,490.16,Critical,15556
15557,2024-10-06,466.36,Healthy,15557
15558,2022-09-15,400.29,Healthy,15558
15559,2023-07-18,105.42,Healthy,15559
15560,2020-09-28,304.17,Critical,15560
15561,2023-01-13,224.45,Healthy,15561
15562,2012-01-21,95.45,Recovering,15562
15563,2025-04-28,299.12,Under Observation,15563
15564,2025-12-18,122.76,Critical,15564
15565,2021-08-23,298.3,Sick,15565
15566,2011-04-27,60.73,Under Observation,15566
15567,2024-12-09,466.11,Recovering,15567
15568,2022-08-31,483.29,Under Observation,15568
15569,2022-01-13,406.27,Under Observation,15569
15570,2014-07-22,145.62,Under Observation,15570
15571,2013-08-17,343.99,Recovering,15571
15572,2024-10-31,453.34,Under Observation,15572
15573,2020-08-14,367.46,Under Observation,15573
15574,2025-12-17,12.6,Critical,15574
15575,2023-03-31,77.8,Under Observation,15575
15576,2024-07-09,466.15,Critical,15576
15577,2024-06-17,248.59,Sick,15577
15578,2022-09-25,200.78,Sick,15578
15579,2010-07-04,114.96,Under Observation,15579
15580,2025-04-20,345.94,Healthy,15580
15581,2021-03-14,154.04,Healthy,15581
15582,2021-06-09,268.95,Critical,15582
15583,2018-11-03,107.23,Critical,15583
15584,2015-05-22,486.24,Sick,15584
15585,2013-06-13,276.84,Recovering,15585
15586,2022-09-25,136.62,Healthy,15586
15587,2022-10-27,21.92,Recovering,15587
15588,2025-11-23,310.8,Under Observation,15588
15589,2022-11-16,222.77,Healthy,15589
15590,2019-07-29,215.09,Critical,15590
15591,2026-01-03,26.64,Under Observation,15591
15592,2023-11-14,160.03,Sick,15592
15593,2025-02-10,351.62,Critical,15593
15594,2025-07-17,327.21,Recovering,15594
15595,2019-07-07,5.75,Sick,15595
15596,2025-11-23,421.15,Recovering,15596
15597,2024-08-15,134.06,Recovering,15597
15598,2021-10-09,31.45,Healthy,15598
15599,2025-10-07,103.16,Critical,15599
15600,2018-10-13,348.26,Healthy,15600
15601,2025-05-21,5.3,Under Observation,15601
15602,2025-10-06,302.33,Sick,15602
15603,2022-10-29,22.38,Under Observation,15603
15604,2017-08-14,141.39,Healthy,15604
15605,2018-02-04,399.71,Under Observation,15605
15606,2022-10-28,403.47,Recovering,15606
15607,2011-01-31,53.71,Critical,15607
15608,2026-01-31,95.03,Critical,15608
15609,2021-03-26,330.38,Critical,15609
15610,2019-12-05,306.15,Recovering,15610
15611,2017-05-09,433.04,Under Observation,15611
15612,2024-02-08,77.78,Sick,15612
15613,2019-12-06,306.03,Recovering,15613
15614,2022-12-28,475.42,Sick,15614
15615,2022-08-28,64.81,Healthy,15615
15616,2025-12-18,449.34,Healthy,15616
15617,2023-05-06,299.57,Healthy,15617
15618,2025-01-16,321.36,Critical,15618
15619,2019-10-14,275.53,Under Observation,15619
15620,2016-05-17,424.64,Healthy,15620
15621,2021-01-21,201.24,Recovering,15621
15622,2024-08-06,271.74,Critical,15622
15623,2022-01-11,436.7,Healthy,15623
15624,2025-05-09,404.05,Recovering,15624
15625,2024-10-14,320.85,Recovering,15625
15626,2021-08-19,425.67,Sick,15626
15627,2020-09-19,382.79,Recovering,15627
15628,2026-01-27,377.0,Critical,15628
15629,2024-01-16,249.87,Sick,15629
15630,2025-07-17,157.49,Sick,15630
15631,2023-12-28,25.65,Recovering,15631
15632,2025-05-13,497.91,Critical,15632
15633,2019-03-02,190.3,Healthy,15633
15634,2024-09-26,284.18,Under Observation,15634
15635,2022-05-07,127.91,Under Observation,15635
15636,2024-11-29,446.9,Under Observation,15636
15637,2022-12-31,345.3,Critical,15637
15638,2020-05-06,306.1,Healthy,15638
15639,2021-01-19,376.18,Recovering,15639
15640,2021-09-21,27.5,Recovering,15640
15641,2018-10-03,391.1,Under Observation,15641
15642,2018-11-14,252.9,Critical,15642
15643,2024-09-25,287.96,Under Observation,15643
15644,2024-05-28,212.01,Critical,15644
15645,2023-04-30,355.91,Recovering,15645
15646,2019-10-30,261.51,Recovering,15646
15647,2016-08-20,353.75,Recovering,15647
15648,2018-08-13,418.76,Sick,15648
15649,2024-02-27,382.36,Under Observation,15649
15650,2015-02-03,156.13,Recovering,15650
15651,2023-10-25,365.01,Under Observation,15651
15652,2024-10-21,446.46,Sick,15652
15653,2021-06-12,455.37,Recovering,15653
15654,2024-12-23,71.35,Sick,15654
15655,2017-11-23,8.32,Recovering,15655
15656,2024-09-27,494.34,Under Observation,15656
15657,2022-10-13,424.66,Healthy,15657
15658,2019-01-28,132.08,Under Observation,15658
15659,2025-03-15,214.43,Recovering,15659
15660,2017-03-20,235.12,Critical,15660
15661,2022-10-23,187.39,Healthy,15661
15662,2018-07-01,486.47,Critical,15662
15663,2025-03-24,126.73,Healthy,15663
15664,2025-09-01,369.72,Healthy,15664
15665,2021-10-05,306.84,Healthy,15665
15666,2025-03-05,269.95,Sick,15666
15667,2022-06-03,331.78,Under Observation,15667
15668,2018-11-28,283.64,Critical,15668
15669,2017-02-14,131.34,Recovering,15669
15670,2011-05-17,347.81,Recovering,15670
15671,2021-05-14,288.36,Critical,15671
15672,2022-12-31,58.27,Under Observation,15672
15673,2020-02-09,262.94,Critical,15673
15674,2024-12-09,41.49,Healthy,15674
15675,2013-04-14,129.08,Under Observation,15675
15676,2025-01-03,217.24,Under Observation,15676
15677,2025-04-27,40.85,Sick,15677
15678,2015-01-28,264.28,Recovering,15678
15679,2026-02-25,249.16,Healthy,15679
15680,2018-04-20,375.57,Under Observation,15680
15681,2025-07-25,383.58,Sick,15681
15682,2024-12-26,455.11,Healthy,15682
15683,2023-07-21,125.47,Under Observation,15683
15684,2025-02-20,499.0,Under Observation,15684
15685,2016-08-30,26.97,Recovering,15685
15686,2020-03-07,24.17,Healthy,15686
15687,2021-09-06,49.06,Sick,15687
15688,2025-11-27,9.14,Under Observation,15688
15689,2025-03-14,194.6,Sick,15689
15690,2024-09-20,349.61,Under Observation,15690
15691,2023-06-15,293.49,Critical,15691
15692,2023-03-05,409.16,Sick,15692
15693,2026-01-30,84.12,Healthy,15693
15694,2022-10-21,298.22,Under Observation,15694
15695,2021-02-17,370.16,Sick,15695
15696,2021-02-26,126.7,Recovering,15696
15697,2024-06-06,438.81,Under Observation,15697
15698,2024-11-10,496.06,Healthy,15698
15699,2024-01-14,480.9,Recovering,15699
15700,2024-05-22,99.25,Under Observation,15700
15701,2011-04-22,479.02,Recovering,15701
15702,2021-08-10,175.63,Under Observation,15702
15703,2023-01-07,242.98,Critical,15703
15704,2024-02-22,84.61,Sick,15704
15705,2025-03-15,256.62,Critical,15705
15706,2019-10-31,372.26,Recovering,15706
15707,2020-06-24,85.4,Healthy,15707
15708,2019-05-05,75.39,Critical,15708
15709,2024-05-14,458.49,Sick,15709
15710,2024-06-22,422.87,Healthy,15710
15711,2024-04-09,337.56,Sick,15711
15712,2017-06-05,387.63,Sick,15712
15713,2021-02-19,261.83,Sick,15713
15714,2023-07-19,488.22,Sick,15714
15715,2023-12-22,11.85,Under Observation,15715
15716,2019-06-09,362.86,Recovering,15716
15717,2013-09-08,433.14,Sick,15717
15718,2024-05-28,494.99,Healthy,15718
15719,2014-08-07,112.62,Under Observation,15719
15720,2018-03-11,378.31,Critical,15720
15721,2023-06-13,216.32,Recovering,15721
15722,2024-02-03,65.29,Sick,15722
15723,2019-01-14,480.78,Under Observation,15723
15724,2024-05-24,411.84,Healthy,15724
15725,2023-11-21,73.34,Under Observation,15725
15726,2018-03-04,462.12,Healthy,15726
15727,2018-12-03,405.13,Recovering,15727
15728,2024-07-06,139.52,Healthy,15728
15729,2025-01-21,428.23,Critical,15729
15730,2023-10-08,400.85,Critical,15730
15731,2024-08-05,383.64,Sick,15731
15732,2026-02-16,418.97,Healthy,15732
15733,2013-02-12,490.01,Critical,15733
15734,2025-01-12,248.48,Sick,15734
15735,2023-09-10,279.22,Critical,15735
15736,2026-02-21,257.0,Healthy,15736
15737,2021-06-12,450.34,Recovering,15737
15738,2018-06-03,324.99,Critical,15738
15739,2023-01-06,307.16,Sick,15739
15740,2024-01-21,497.18,Under Observation,15740
15741,2011-07-09,215.87,Under Observation,15741
15742,2024-01-15,204.46,Healthy,15742
15743,2020-11-02,419.99,Under Observation,15743
15744,2018-09-16,22.06,Critical,15744
15745,2018-03-17,442.56,Sick,15745
15746,2022-04-04,185.74,Sick,15746
15747,2021-06-25,161.9,Under Observation,15747
15748,2024-08-15,15.61,Sick,15748
15749,2024-09-17,117.75,Sick,15749
15750,2020-01-24,424.72,Sick,15750
15751,2021-06-16,80.13,Sick,15751
15752,2025-01-17,415.0,Critical,15752
15753,2018-01-17,133.93,Recovering,15753
15754,2018-05-23,254.73,Healthy,15754
15755,2025-03-13,337.28,Under Observation,15755
15756,2025-05-04,353.61,Recovering,15756
15757,2023-11-06,491.13,Under Observation,15757
15758,2026-01-13,80.38,Healthy,15758
15759,2025-09-24,226.71,Healthy,15759
15760,2025-02-08,286.18,Recovering,15760
15761,2025-08-06,350.87,Critical,15761
15762,2023-08-19,178.41,Critical,15762
15763,2025-04-05,21.98,Sick,15763
15764,2011-06-16,99.85,Sick,15764
15765,2022-06-11,101.94,Under Observation,15765
15766,2019-07-03,62.77,Critical,15766
15767,2024-06-10,394.85,Critical,15767
15768,2017-01-17,290.99,Healthy,15768
15769,2019-09-18,161.02,Critical,15769
15770,2019-03-16,369.09,Recovering,15770
15771,2019-04-07,112.94,Sick,15771
15772,2024-07-23,195.83,Sick,15772
15773,2025-06-07,285.66,Critical,15773
15774,2023-02-11,273.03,Healthy,15774
15775,2018-08-14,385.56,Recovering,15775
15776,2022-01-25,261.04,Critical,15776
15777,2024-10-12,35.55,Sick,15777
15778,2020-02-09,108.29,Recovering,15778
15779,2019-06-28,376.66,Recovering,15779
15780,2024-11-18,186.13,Healthy,15780
15781,2017-09-12,354.47,Sick,15781
15782,2020-07-21,315.13,Critical,15782
15783,2024-06-22,255.03,Sick,15783
15784,2015-12-24,246.72,Healthy,15784
15785,2025-12-20,129.84,Critical,15785
15786,2013-03-24,127.05,Under Observation,15786
15787,2024-08-08,110.52,Recovering,15787
15788,2025-10-02,73.28,Critical,15788
15789,2022-07-04,239.21,Recovering,15789
15790,2026-03-16,191.61,Recovering,15790
15791,2023-07-09,203.94,Recovering,15791
15792,2023-01-31,210.03,Sick,15792
15793,2022-03-03,233.96,Sick,15793
15794,2024-06-03,374.78,Under Observation,15794
15795,2022-03-22,323.16,Critical,15795
15796,2025-04-04,68.16,Recovering,15796
15797,2025-11-07,196.86,Healthy,15797
15798,2024-05-03,115.84,Recovering,15798
15799,2020-03-22,336.45,Sick,15799
15800,2023-03-31,466.57,Healthy,15800
15801,2024-11-25,359.71,Recovering,15801
15802,2021-02-17,483.44,Healthy,15802
15803,2018-04-16,11.22,Under Observation,15803
15804,2021-08-23,197.92,Sick,15804
15805,2019-10-20,164.03,Under Observation,15805
15806,2025-09-29,126.82,Recovering,15806
15807,2025-02-05,6.06,Recovering,15807
15808,2024-03-02,329.53,Sick,15808
15809,2022-07-04,277.67,Critical,15809
15810,2025-07-07,472.37,Recovering,15810
15811,2014-02-21,336.13,Under Observation,15811
15812,2021-09-24,192.52,Recovering,15812
15813,2015-06-17,72.98,Under Observation,15813
15814,2023-06-16,290.94,Critical,15814
15815,2026-02-23,124.83,Critical,15815
15816,2019-03-04,342.83,Sick,15816
15817,2023-05-15,47.85,Recovering,15817
15818,2025-06-03,217.46,Recovering,15818
15819,2026-02-27,100.74,Critical,15819
15820,2024-05-16,420.78,Healthy,15820
15821,2025-04-14,142.89,Sick,15821
15822,2022-04-08,219.78,Sick,15822
15823,2024-02-12,149.17,Healthy,15823
15824,2025-08-24,297.84,Sick,15824
15825,2023-09-10,142.37,Critical,15825
15826,2025-05-31,117.29,Under Observation,15826
15827,2025-05-25,271.23,Healthy,15827
15828,2021-07-24,462.76,Under Observation,15828
15829,2017-08-23,165.46,Recovering,15829
15830,2020-10-11,459.98,Healthy,15830
15831,2023-03-08,275.46,Under Observation,15831
15832,2023-04-12,57.16,Critical,15832
15833,2024-08-10,143.3,Critical,15833
15834,2025-02-09,195.28,Healthy,15834
15835,2021-10-15,130.78,Recovering,15835
15836,2020-11-04,10.15,Critical,15836
15837,2025-03-23,499.7,Recovering,15837
15838,2024-09-22,89.98,Recovering,15838
15839,2024-07-08,136.39,Under Observation,15839
15840,2025-11-12,448.09,Critical,15840
15841,2024-11-03,342.74,Recovering,15841
15842,2025-11-30,228.17,Under Observation,15842
15843,2019-11-25,478.11,Critical,15843
15844,2021-10-21,182.38,Critical,15844
15845,2026-02-26,474.9,Critical,15845
15846,2023-08-20,499.45,Sick,15846
15847,2024-09-11,152.06,Healthy,15847
15848,2024-04-11,263.9,Recovering,15848
15849,2023-11-24,102.65,Under Observation,15849
15850,2018-11-26,242.31,Sick,15850
15851,2026-01-09,458.92,Recovering,15851
15852,2017-07-07,441.14,Under Observation,15852
15853,2024-05-03,317.1,Critical,15853
15854,2023-11-29,6.46,Critical,15854
15855,2024-02-16,77.22,Under Observation,15855
15856,2022-04-15,213.37,Healthy,15856
15857,2018-10-11,19.27,Healthy,15857
15858,2021-11-10,277.61,Sick,15858
15859,2023-10-13,178.02,Recovering,15859
15860,2020-02-17,285.36,Under Observation,15860
15861,2026-01-18,329.06,Recovering,15861
15862,2021-09-25,249.19,Sick,15862
15863,2022-02-08,263.37,Healthy,15863
15864,2016-10-14,368.15,Under Observation,15864
15865,2022-03-08,474.01,Critical,15865
15866,2025-02-01,249.49,Sick,15866
15867,2019-08-31,380.16,Under Observation,15867
15868,2025-07-14,149.74,Under Observation,15868
15869,2024-09-10,88.98,Under Observation,15869
15870,2021-08-19,132.33,Sick,15870
15871,2022-04-24,263.73,Sick,15871
15872,2025-02-21,108.76,Sick,15872
15873,2024-05-15,50.26,Recovering,15873
15874,2017-10-27,403.43,Recovering,15874
15875,2025-03-04,174.46,Recovering,15875
15876,2024-11-19,230.04,Critical,15876
15877,2026-03-08,256.95,Critical,15877
15878,2021-11-02,45.37,Recovering,15878
15879,2021-10-06,169.1,Under Observation,15879
15880,2025-08-04,475.18,Under Observation,15880
15881,2020-12-31,47.74,Sick,15881
15882,2019-10-05,320.73,Healthy,15882
15883,2024-09-28,233.67,Sick,15883
15884,2021-02-01,20.79,Recovering,15884
15885,2025-07-25,334.75,Recovering,15885
15886,2025-03-17,36.11,Sick,15886
15887,2011-07-07,435.02,Critical,15887
15888,2015-06-05,443.36,Under Observation,15888
15889,2022-06-10,345.21,Critical,15889
15890,2020-08-29,462.55,Under Observation,15890
15891,2018-11-02,411.9,Sick,15891
15892,2019-12-18,174.33,Healthy,15892
15893,2026-01-27,275.05,Sick,15893
15894,2025-12-18,200.89,Critical,15894
15895,2024-03-14,48.96,Healthy,15895
15896,2021-07-05,277.33,Sick,15896
15897,2025-05-19,320.32,Under Observation,15897
15898,2024-12-31,488.9,Under Observation,15898
15899,2018-11-27,310.77,Recovering,15899
15900,2022-05-31,242.96,Recovering,15900
15901,2017-04-25,496.5,Under Observation,15901
15902,2025-10-29,89.05,Critical,15902
15903,2021-05-23,82.2,Sick,15903
15904,2023-01-09,166.35,Healthy,15904
15905,2023-02-05,392.6,Sick,15905
15906,2025-05-22,147.33,Recovering,15906
15907,2024-04-26,131.83,Critical,15907
15908,2015-02-12,445.15,Recovering,15908
15909,2025-06-15,485.28,Healthy,15909
15910,2024-09-26,173.27,Critical,15910
15911,2022-05-22,389.98,Sick,15911
15912,2018-05-19,144.01,Healthy,15912
15913,2019-08-28,94.37,Healthy,15913
15914,2019-11-04,43.45,Critical,15914
15915,2022-03-23,40.52,Healthy,15915
15916,2025-09-17,480.15,Healthy,15916
15917,2023-07-09,305.74,Recovering,15917
15918,2022-08-19,220.57,Recovering,15918
15919,2025-03-16,186.95,Under Observation,15919
15920,2025-08-30,421.4,Critical,15920
15921,2026-03-10,291.24,Recovering,15921
15922,2023-04-13,449.32,Recovering,15922
15923,2022-08-24,484.86,Healthy,15923
15924,2025-01-03,415.3,Sick,15924
15925,2020-08-14,407.31,Sick,15925
15926,2021-07-04,486.58,Recovering,15926
15927,2023-12-28,190.12,Sick,15927
15928,2025-04-27,396.71,Critical,15928
15929,2020-05-06,349.99,Critical,15929
15930,2018-06-04,38.12,Under Observation,15930
15931,2025-04-23,349.19,Critical,15931
15932,2018-10-30,107.9,Critical,15932
15933,2021-08-26,382.23,Healthy,15933
15934,2021-12-21,224.9,Sick,15934
15935,2023-09-09,374.7,Critical,15935
15936,2021-03-09,114.31,Under Observation,15936
15937,2025-06-03,275.05,Under Observation,15937
15938,2015-04-21,474.31,Under Observation,15938
15939,2016-11-21,482.21,Recovering,15939
15940,2026-01-14,245.43,Recovering,15940
15941,2024-06-03,5.26,Healthy,15941
15942,2019-08-12,111.61,Healthy,15942
15943,2025-04-05,450.91,Under Observation,15943
15944,2026-02-22,340.96,Healthy,15944
15945,2024-08-31,266.53,Critical,15945
15946,2025-09-13,252.36,Under Observation,15946
15947,2024-08-31,163.69,Recovering,15947
15948,2023-08-17,29.28,Recovering,15948
15949,2022-10-21,293.57,Critical,15949
15950,2025-07-22,439.71,Sick,15950
15951,2023-03-28,15.77,Healthy,15951
15952,2024-02-17,70.69,Healthy,15952
15953,2024-01-10,388.06,Under Observation,15953
15954,2013-02-06,44.64,Under Observation,15954
15955,2022-11-03,84.45,Critical,15955
15956,2015-01-24,337.59,Critical,15956
15957,2022-04-07,87.29,Recovering,15957
15958,2025-06-05,246.41,Healthy,15958
15959,2025-09-15,76.92,Critical,15959
15960,2014-08-26,216.17,Sick,15960
15961,2013-07-10,446.94,Sick,15961
15962,2025-05-24,284.41,Critical,15962
15963,2024-06-25,307.17,Healthy,15963
15964,2024-09-12,396.96,Under Observation,15964
15965,2014-12-09,194.38,Under Observation,15965
15966,2025-03-09,458.41,Sick,15966
15967,2020-06-11,149.62,Recovering,15967
15968,2021-10-23,129.98,Recovering,15968
15969,2012-12-28,138.38,Recovering,15969
15970,2022-12-07,128.83,Under Observation,15970
15971,2024-08-04,319.3,Recovering,15971
15972,2018-04-25,423.86,Healthy,15972
15973,2022-05-01,273.06,Healthy,15973
15974,2021-04-13,296.75,Critical,15974
15975,2025-06-16,151.0,Sick,15975
15976,2023-02-21,330.4,Sick,15976
15977,2020-01-30,192.64,Healthy,15977
15978,2020-01-13,390.65,Healthy,15978
15979,2024-06-26,431.55,Healthy,15979
15980,2025-08-25,416.05,Recovering,15980
15981,2025-12-25,479.66,Under Observation,15981
15982,2021-04-10,199.69,Sick,15982
15983,2024-09-29,105.11,Recovering,15983
15984,2025-02-03,65.06,Sick,15984
15985,2019-01-26,65.59,Critical,15985
15986,2023-06-26,181.26,Healthy,15986
15987,2017-12-19,465.18,Healthy,15987
15988,2024-04-16,162.45,Recovering,15988
15989,2015-12-02,124.97,Critical,15989
15990,2024-08-09,341.48,Sick,15990
15991,2022-08-16,349.74,Critical,15991
15992,2025-10-01,45.23,Healthy,15992
15993,2021-08-29,105.7,Under Observation,15993
15994,2025-11-19,361.92,Critical,15994
15995,2018-02-06,393.17,Recovering,15995
15996,2024-12-31,467.5,Critical,15996
15997,2018-08-20,234.08,Critical,15997
15998,2018-02-24,295.17,Under Observation,15998
15999,2017-07-19,279.39,Sick,15999
16000,2026-03-12,186.55,Recovering,16000
16001,2025-08-16,34.81,Healthy,16001
16002,2024-06-08,341.34,Healthy,16002
16003,2026-01-09,433.27,Critical,16003
16004,2025-02-22,42.17,Recovering,16004
16005,2024-06-11,161.47,Critical,16005
16006,2019-08-20,288.88,Recovering,16006
16007,2025-11-12,136.94,Recovering,16007
16008,2023-10-14,218.25,Healthy,16008
16009,2014-07-06,138.26,Under Observation,16009
16010,2022-01-01,403.0,Healthy,16010
16011,2023-05-26,55.16,Under Observation,16011
16012,2024-09-24,327.77,Under Observation,16012
16013,2016-11-05,198.02,Critical,16013
16014,2021-03-08,77.29,Critical,16014
16015,2017-09-01,136.89,Under Observation,16015
16016,2023-04-17,214.7,Healthy,16016
16017,2016-07-13,201.64,Under Observation,16017
16018,2013-12-02,114.55,Healthy,16018
16019,2025-11-08,430.71,Critical,16019
16020,2023-07-14,338.46,Under Observation,16020
16021,2024-06-01,217.83,Critical,16021
16022,2023-07-03,133.27,Healthy,16022
16023,2022-07-10,158.27,Healthy,16023
16024,2021-07-17,472.29,Recovering,16024
16025,2024-08-04,352.41,Recovering,16025
16026,2021-02-10,464.45,Healthy,16026
16027,2020-05-20,487.29,Under Observation,16027
16028,2024-07-09,160.13,Recovering,16028
16029,2024-08-30,20.28,Under Observation,16029
16030,2012-08-20,28.96,Under Observation,16030
16031,2025-02-16,285.14,Healthy,16031
16032,2020-02-06,140.38,Healthy,16032
16033,2025-10-04,220.39,Critical,16033
16034,2025-04-30,230.57,Under Observation,16034
16035,2024-03-02,199.86,Sick,16035
16036,2023-12-04,203.29,Under Observation,16036
16037,2016-09-21,386.52,Critical,16037
16038,2017-09-12,329.17,Critical,16038
16039,2021-11-02,37.47,Under Observation,16039
16040,2019-05-19,245.77,Critical,16040
16041,2024-10-12,260.55,Sick,16041
16042,2025-10-05,19.66,Healthy,16042
16043,2022-02-03,102.26,Recovering,16043
16044,2022-11-10,308.67,Under Observation,16044
16045,2020-11-17,75.67,Under Observation,16045
16046,2022-03-12,184.75,Healthy,16046
16047,2025-02-24,66.31,Sick,16047
16048,2025-04-01,120.91,Recovering,16048
16049,2019-06-06,499.74,Recovering,16049
16050,2024-04-01,56.8,Sick,16050
16051,2021-10-06,378.12,Under Observation,16051
16052,2023-07-18,492.87,Critical,16052
16053,2022-06-19,386.17,Sick,16053
16054,2023-12-01,197.98,Critical,16054
16055,2014-01-27,123.93,Recovering,16055
16056,2024-10-24,53.02,Critical,16056
16057,2024-10-07,175.49,Healthy,16057
16058,2023-11-21,377.38,Under Observation,16058
16059,2025-02-20,372.96,Under Observation,16059
16060,2018-05-06,100.44,Sick,16060
16061,2022-10-11,424.34,Recovering,16061
16062,2020-10-10,395.37,Recovering,16062
16063,2012-09-23,6.21,Recovering,16063
16064,2025-04-23,35.6,Healthy,16064
16065,2024-09-24,24.83,Under Observation,16065
16066,2023-12-10,130.13,Sick,16066
16067,2015-08-09,411.56,Under Observation,16067
16068,2018-02-01,434.05,Healthy,16068
16069,2025-08-21,280.58,Recovering,16069
16070,2013-05-05,208.04,Under Observation,16070
16071,2024-07-14,284.91,Sick,16071
16072,2024-08-30,447.99,Critical,16072
16073,2020-01-10,217.29,Recovering,16073
16074,2026-02-13,172.73,Sick,16074
16075,2019-11-16,111.94,Under Observation,16075
16076,2017-04-09,191.21,Critical,16076
16077,2025-02-25,305.52,Recovering,16077
16078,2022-03-14,356.69,Sick,16078
16079,2024-09-02,129.08,Healthy,16079
16080,2019-04-16,458.54,Critical,16080
16081,2016-11-13,346.86,Critical,16081
16082,2016-10-01,155.01,Healthy,16082
16083,2019-08-05,101.77,Recovering,16083
16084,2024-11-24,77.28,Sick,16084
16085,2023-04-21,449.31,Recovering,16085
